report_date,keyword,rubicon_paid_impressions,rubicon_revenue,dfp_impressions,value_cpm
2016-02-16,gut_750_2,2694,0.26,2725.0,0.0839633
2016-02-17,gut_750_2,2638,0.25,3307.0,0.06652555
2016-02-16,gut_750_3,4415,0.92,4464.0,0.18136201
2016-02-17,gut_750_3,4359,0.82,5464.0,0.13206442
2016-02-16,gut_777_3,54,0.0,48.0,0.0
2016-02-17,gut_777_3,42,0.01,51.0,0.17254902
2016-02-16,gut_777_4,52,0.0,46.0,0.0
2016-02-17,gut_777_4,42,0.0,51.0,0.0
2016-02-16,gut_777_5,161299,63.18,163126.0,0.34083102
2016-02-17,gut_777_5,122874,43.75,154016.0,0.24997403
2016-02-16,gut_778_1,66105,12.85,66855.0,0.16914218
2016-02-17,gut_778_1,36227,7.13,45410.0,0.13817221
2016-02-16,gut_778_2,194,0.02,181.0,0.09723757
2016-02-17,gut_778_2,127,0.01,152.0,0.05789474
2016-02-16,gut_778_3,72349,10.75,73167.0,0.12929326
2016-02-17,gut_778_3,40435,6.66,50683.0,0.1156364
2016-02-16,gut_778_5,84142,16.96,85095.0,0.17538985
2016-02-17,gut_778_5,47792,10.97,59905.0,0.16114849
2016-02-16,gut_801_1,151297,22.55,153012.0,0.12968917
2016-02-17,gut_801_1,135956,18.34,170415.0,0.09470528
2016-02-16,gut_801_3,97285,17.63,98387.0,0.15768749
2016-02-17,gut_801_3,87429,15.27,109588.0,0.12261927
2016-02-16,gut_801_5,264661,80.44,267658.0,0.26446885
2016-02-17,gut_801_5,232091,76.59,290915.0,0.23168003
2016-02-16,gut_803_1,53112,11.45,53714.0,0.1875861
2016-02-17,gut_803_1,32095,7.23,40229.0,0.15815457
2016-02-16,gut_803_2,32250,3.49,32615.0,0.09416526
2016-02-17,gut_803_2,19097,2.39,23937.0,0.08786398
2016-02-16,gut_803_3,61520,10.81,62217.0,0.15289712
2016-02-17,gut_803_3,36181,6.82,45351.0,0.13233667
2016-02-16,gut_805_1,76538,13.25,77405.0,0.15063626
2016-02-17,gut_805_1,62164,10.0,77919.0,0.11293779
2016-02-16,gut_805_3,49741,10.37,50286.0,0.18147397
2016-02-17,gut_805_3,39638,7.85,49676.0,0.13906111
2016-02-16,gut_805_5,143815,56.37,145445.0,0.34106088
2016-02-17,gut_805_5,115326,43.18,144556.0,0.26286284
2016-02-16,gut_806_1,24811,3.73,25092.0,0.1308146
2016-02-17,gut_806_1,62227,9.97,77998.0,0.11248494
2016-02-16,gut_806_3,12817,1.96,12962.0,0.13306589
2016-02-17,gut_806_3,37411,6.77,46882.0,0.12707649
2016-02-16,gut_806_5,45612,14.94,46129.0,0.28500942
2016-02-17,gut_806_5,116452,43.79,145968.0,0.26399759
2016-02-16,gut_808_1,211610,36.92,214008.0,0.15181488
2016-02-17,gut_808_1,162748,26.43,203997.0,0.11401344
2016-02-16,gut_808_3,138537,28.73,140078.0,0.18048801
2016-02-17,gut_808_3,104470,20.71,130931.0,0.13919392
2016-02-16,gut_808_5,394218,151.11,398684.0,0.33353935
2016-02-17,gut_808_5,297671,107.39,373113.0,0.25328305
2016-02-16,gut_809_1,24608,3.85,24886.0,0.1361408
2016-02-17,gut_809_1,62508,9.88,78352.0,0.1109659
2016-02-16,gut_809_3,8275,1.23,8370.0,0.129319
2016-02-17,gut_809_3,24963,4.42,31291.0,0.12430412
2016-02-16,gut_809_5,45733,15.4,46251.0,0.29300987
2016-02-17,gut_809_5,116010,42.4,145410.0,0.25659859
2016-02-16,gut_812_1,101390,29.5,102539.0,0.25317196
2016-02-17,gut_812_1,71222,21.42,89274.0,0.21114322
2016-02-16,gut_812_2,60,0.01,17.0,0.51764705
2016-02-17,gut_812_2,45,0.01,16.0,0.54999999
2016-02-16,gut_812_3,131940,33.93,133431.0,0.22377409
2016-02-17,gut_812_3,89570,24.77,112269.0,0.19415511
2016-02-16,gut_812_4,132100,33.24,133597.0,0.21895104
2016-02-17,gut_812_4,89202,23.81,111807.0,0.1874015
2016-02-16,gut_812_5,143134,53.27,144755.0,0.32384098
2016-02-17,gut_812_5,97874,37.25,122680.0,0.26719922
2016-02-16,gut_813_1,23707,3.71,23976.0,0.1361695
2016-02-17,gut_813_1,62031,9.69,77754.0,0.10966895
2016-02-16,gut_813_3,31759,5.98,32119.0,0.16384072
2016-02-17,gut_813_3,82141,16.11,102958.0,0.13769499
2016-02-16,gut_813_5,43977,14.98,44474.0,0.29640688
2016-02-17,gut_813_5,115054,41.91,144214.0,0.25573661
2016-02-16,gut_814_1,55831,11.46,56463.0,0.178609
2016-02-17,gut_814_1,31311,6.44,39247.0,0.1443983
2016-02-16,gut_814_2,243,0.04,228.0,0.15438596
2016-02-17,gut_814_2,153,0.02,185.0,0.09513513
2016-02-16,gut_814_3,63149,10.53,63864.0,0.14509582
2016-02-17,gut_814_3,35550,6.25,44560.0,0.12342908
2016-02-16,gut_814_4,61847,9.83,62547.0,0.1383024
2016-02-17,gut_814_4,35126,6.02,44030.0,0.12031796
2016-02-16,gut_814_5,67664,13.85,68430.0,0.17810902
2016-02-17,gut_814_5,38700,8.73,48509.0,0.1583706
2016-02-16,gut_815_1,49860,13.3,50425.0,0.23210709
2016-02-17,gut_815_1,36031,10.17,45163.0,0.19816221
2016-02-16,gut_815_3,3167,0.38,3203.0,0.10440212
2016-02-17,gut_815_3,1942,0.26,2434.0,0.09400164
2016-02-16,gut_815_4,68967,16.94,69748.0,0.21372943
2016-02-17,gut_815_4,51138,13.13,64099.0,0.18025866
2016-02-16,gut_815_5,87894,34.33,88891.0,0.33985895
2016-02-17,gut_815_5,66716,27.39,83624.0,0.28823304
2016-02-16,gut_816_1,23854,3.63,24124.0,0.13241586
2016-02-17,gut_816_1,63427,10.11,79502.0,0.11190661
2016-02-16,gut_816_3,12080,1.85,12217.0,0.13325694
2016-02-17,gut_816_3,38646,7.04,48433.0,0.12791279
2016-02-16,gut_816_5,44806,15.02,45314.0,0.29168911
2016-02-17,gut_816_5,118502,43.9,148536.0,0.26008511
2016-02-17,gut_818_1,358,0.03,449.0,0.05879733
2016-02-17,gut_818_3,133,0.01,167.0,0.05269461
2016-02-17,gut_818_5,475,0.08,595.0,0.11831933
2016-02-16,gut_825_1,414468,107.62,419165.0,0.22593872
2016-02-17,gut_825_1,254757,66.05,319325.0,0.18202146
2016-02-16,gut_825_2,428,0.04,425.0,0.08282353
2016-02-17,gut_825_2,226,0.02,278.0,0.06330935
2016-02-16,gut_825_3,127478,25.19,128886.0,0.17199076
2016-02-17,gut_825_3,77728,15.71,97392.0,0.14195006
2016-02-16,gut_825_4,182595,35.79,184662.0,0.17055594
2016-02-17,gut_825_4,111716,22.33,140031.0,0.14032893
2016-02-16,gut_825_5,479866,178.61,485300.0,0.32387554
2016-02-17,gut_825_5,293823,108.17,368293.0,0.2584616
2016-02-16,gut_826_1,35336,9.01,35737.0,0.2218653
2016-02-17,gut_826_1,28290,8.21,35459.0,0.20375081
2016-02-17,gut_826_2,16,0.0,11.0,0.0
2016-02-16,gut_826_3,15845,2.92,16024.0,0.16035946
2016-02-17,gut_826_3,12183,2.69,15270.0,0.15502292
2016-02-16,gut_826_4,14351,2.43,14504.0,0.14743519
2016-02-17,gut_826_4,11144,2.34,13968.0,0.14742268
2016-02-16,gut_826_5,41990,12.85,42466.0,0.26628362
2016-02-17,gut_826_5,33329,11.68,41776.0,0.24603601
2016-02-16,gut_829_1,3490,1.77,3533.0,0.44087178
2016-02-17,gut_829_1,1245,0.63,1562.0,0.35492957
2016-02-16,gut_829_3,1585,0.6,1602.0,0.32958803
2016-02-17,gut_829_3,515,0.19,625.0,0.26752
2016-02-16,gut_829_4,73066,10.82,73893.0,0.12885659
2016-02-17,gut_829_4,40485,6.62,50746.0,0.11479919
2016-02-16,gut_829_5,4278,3.28,4327.0,0.66706725
2016-02-17,gut_829_5,1519,1.1,1903.0,0.50867053
2016-02-16,gut_843_1,79618,13.67,80521.0,0.14939705
2016-02-17,gut_843_1,64674,10.35,81065.0,0.11235429
2016-02-16,gut_843_3,51805,10.54,52373.0,0.17709889
2016-02-17,gut_843_3,41587,8.15,52086.0,0.13769534
2016-02-16,gut_843_5,149877,57.82,151574.0,0.33568818
2016-02-17,gut_843_5,118859,43.17,148983.0,0.25499284
2016-02-16,gut_849_1,474801,106.54,480179.0,0.19525052
2016-02-17,gut_849_1,369036,82.34,462567.0,0.15664584
2016-02-16,gut_849_2,391,0.04,393.0,0.08956743
2016-02-17,gut_849_2,313,0.04,390.0,0.09025641
2016-02-16,gut_849_3,258037,52.09,260961.0,0.17565537
2016-02-17,gut_849_3,197557,40.01,247625.0,0.14218596
2016-02-16,gut_849_4,271023,57.25,274092.0,0.1838069
2016-02-17,gut_849_4,204901,42.47,256834.0,0.14551656
2016-02-16,gut_849_5,609938,210.38,616848.0,0.3001297
2016-02-17,gut_849_5,471645,160.08,591182.0,0.23828601
2016-02-16,gut_857,24422,5.03,24699.0,0.17921374
2016-02-17,gut_857,21818,4.21,27349.0,0.13546382
2016-02-16,gut_857_2,20657,3.21,20891.0,0.13521612
2016-02-17,gut_857_2,18787,2.98,23549.0,0.11135929
2016-02-16,gut_857_3,13022,1.76,13169.0,0.11760954
2016-02-17,gut_857_3,11771,1.72,14755.0,0.10258218
2016-02-16,gut_858_1,5325,1.64,5385.0,0.26800371
2016-02-17,gut_858_1,5137,1.66,6439.0,0.22686752
2016-02-16,gut_858_3,2679,0.63,2709.0,0.20465116
2016-02-17,gut_858_3,2557,0.59,3205.0,0.16199687
2016-02-16,gut_858_4,2645,0.63,2675.0,0.20725233
2016-02-17,gut_858_4,2492,0.59,3124.0,0.16619718
2016-02-16,gut_858_5,6187,2.58,6257.0,0.36285759
2016-02-17,gut_858_5,5861,2.19,7346.0,0.26234686
2016-02-16,gut_862_5,23,0.03,23.0,1.14782606
2016-02-16,gut_870_1,778189,230.04,787002.0,0.25722323
2016-02-17,gut_870_1,522804,158.65,655309.0,0.21304758
2016-02-16,gut_870_2,4594,0.82,4613.0,0.15642749
2016-02-17,gut_870_2,3115,0.57,3885.0,0.12911197
2016-02-16,gut_870_3,783779,176.48,792656.0,0.1959266
2016-02-17,gut_870_3,507242,115.59,635799.0,0.15998641
2016-02-16,gut_870_4,783124,168.97,791992.0,0.18774634
2016-02-17,gut_870_4,510092,112.75,639373.0,0.15518328
2016-02-16,gut_870_5,907741,305.12,918022.0,0.29248275
2016-02-17,gut_870_5,598928,200.36,750724.0,0.23486235
2016-02-16,gut_871_5,29024,12.62,29353.0,0.37834633
2016-02-17,gut_871_5,37090,16.63,46490.0,0.31478596
2016-02-16,gut_876_1,30733,10.81,31081.0,0.30606481
2016-02-17,gut_876_1,30799,12.66,38604.0,0.28859185
2016-02-16,gut_876_2,569,0.11,574.0,0.16864111
2016-02-17,gut_876_2,556,0.1,689.0,0.12772134
2016-02-16,gut_876_3,178990,47.89,181017.0,0.23281349
2016-02-17,gut_876_3,143086,39.88,179351.0,0.19567441
2016-02-16,gut_876_4,176832,44.61,178835.0,0.21951408
2016-02-17,gut_876_4,141521,37.99,177390.0,0.18846159
2016-02-16,gut_876_5,222012,97.88,224527.0,0.38362601
2016-02-17,gut_876_5,177606,78.35,222619.0,0.309713
2016-02-16,gut_877_1,12185,6.36,12323.0,0.45417513
2016-02-17,gut_877_1,13059,7.06,16369.0,0.3795467
2016-02-16,gut_877_3,14143,5.85,14303.0,0.35992449
2016-02-17,gut_877_3,13722,5.73,17201.0,0.29314575
2016-02-16,gut_877_4,14091,5.63,14251.0,0.3476528
2016-02-17,gut_877_4,13624,5.52,17076.0,0.28446943
2016-02-16,gut_877_5,19028,14.0,19244.0,0.64019954
2016-02-17,gut_877_5,18335,12.49,22982.0,0.47825254
2016-02-16,gut_878_1,210611,36.81,212996.0,0.15208173
2016-02-17,gut_878_1,162598,25.9,203808.0,0.11183074
2016-02-16,gut_878_3,137954,28.98,139516.0,0.18279193
2016-02-17,gut_878_3,104998,20.72,131590.0,0.13856372
2016-02-16,gut_878_5,395188,152.92,399663.0,0.33670767
2016-02-17,gut_878_5,300479,111.19,376634.0,0.25979386
2016-02-16,gut_882_1,39010,6.81,39451.0,0.15190489
2016-02-17,gut_882_1,21530,3.96,26988.0,0.12912406
2016-02-16,gut_882_3,27548,6.21,27841.0,0.19628605
2016-02-17,gut_882_3,14388,3.39,18018.0,0.16556777
2016-02-16,gut_882_5,86316,37.8,87293.0,0.38106147
2016-02-17,gut_882_5,47448,20.14,59473.0,0.29800413
2016-02-16,gut_885_1,109,0.05,110.0,0.40000001
2016-02-17,gut_885_1,161,0.06,202.0,0.26138613
2016-02-16,gut_885_3,63,0.03,64.0,0.41249999
2016-02-17,gut_885_3,63,0.01,79.0,0.1113924
2016-02-16,gut_885_5,150,0.11,152.0,0.6368421
2016-02-17,gut_885_5,170,0.05,213.0,0.20657277
2016-02-16,gut_888_1,15765,2.22,15944.0,0.12252885
2016-02-17,gut_888_1,8372,1.37,10492.0,0.1149066
2016-02-16,gut_888_3,9923,1.5,10035.0,0.13153961
2016-02-17,gut_888_3,5278,0.91,6616.0,0.12103991
2016-02-16,gut_888_5,23867,5.22,24136.0,0.1903215
2016-02-17,gut_888_5,12730,3.02,15954.0,0.16657891
2016-02-16,gut_889_1,273262,68.31,276357.0,0.21751864
2016-02-17,gut_889_1,217248,64.46,272308.0,0.20831117
2016-02-16,gut_889_2,127,0.01,126.0,0.06984127
2016-02-17,gut_889_2,85,0.01,106.0,0.08301887
2016-02-16,gut_889_3,128969,24.63,130428.0,0.16617904
2016-02-17,gut_889_3,101418,23.99,127123.0,0.16606908
2016-02-16,gut_889_4,122275,23.01,123661.0,0.16374443
2016-02-17,gut_889_4,95261,21.68,119404.0,0.15978024
2016-02-16,gut_889_5,320200,98.34,323827.0,0.26723898
2016-02-17,gut_889_5,254045,89.8,318433.0,0.24816524
2016-02-16,gut_890_1,2838134,486.06,2870283.0,0.14902112
2016-02-17,gut_890_1,1916674,310.47,2402450.0,0.11372291
2016-02-16,gut_890_3,1851596,387.45,1872541.0,0.182082
2016-02-17,gut_890_3,1234654,245.19,1547536.0,0.13942629
2016-02-16,gut_890_5,5305540,2040.34,5365635.0,0.33462939
2016-02-17,gut_890_5,3550799,1307.15,4450737.0,0.25844979
2016-02-17,gut_891_1,11,0.0,14.0,0.0
2016-02-17,gut_891_3,9,0.0,11.0,0.0
2016-02-16,gut_891_5,22,0.03,22.0,1.19999997
2016-02-17,gut_891_5,20,0.01,25.0,0.35199999
2016-02-16,gut_895_1,7288,1.31,7372.0,0.15637547
2016-02-17,gut_895_1,5646,0.96,7077.0,0.11937261
2016-02-16,gut_895_3,4541,0.85,4592.0,0.16289199
2016-02-17,gut_895_3,3512,0.68,4402.0,0.13593821
2016-02-16,gut_895_5,12982,4.72,13128.0,0.31639243
2016-02-17,gut_895_5,10406,3.78,13044.0,0.2550138
2016-02-16,gut_896_1,296817,128.6,300179.0,0.37700174
2016-02-17,gut_896_1,329387,148.57,412870.0,0.31666531
2016-02-16,gut_896_2,876,0.21,886.0,0.20857787
2016-02-17,gut_896_2,937,0.23,1174.0,0.17240205
2016-02-16,gut_896_3,420897,165.16,425664.0,0.3414449
2016-02-17,gut_896_3,436747,177.21,547440.0,0.28486191
2016-02-16,gut_896_4,467450,180.5,472745.0,0.33599509
2016-02-17,gut_896_4,485238,196.99,608220.0,0.28501398
2016-02-16,gut_896_5,618116,415.13,625117.0,0.58439365
2016-02-17,gut_896_5,650709,429.09,815629.0,0.4629546
2016-02-16,gut_897_1,13451,2.39,13603.0,0.15461296
2016-02-17,gut_897_1,11340,2.19,14213.0,0.13559418
2016-02-16,gut_897_3,8257,1.51,8342.0,0.15929034
2016-02-17,gut_897_3,6965,1.39,8729.0,0.1401306
2016-02-16,gut_897_5,24658,8.97,24936.0,0.31655439
2016-02-17,gut_897_5,21464,7.92,26903.0,0.25906405
2016-02-16,gut_900_1,22896,3.53,23155.0,0.13415677
2016-02-17,gut_900_1,59310,8.97,74343.0,0.10617812
2016-02-16,gut_900_3,16489,3.06,16676.0,0.16147757
2016-02-17,gut_900_3,41265,8.01,51722.0,0.13628244
2016-02-16,gut_900_5,46465,15.28,46991.0,0.28614841
2016-02-17,gut_900_5,118311,43.21,148297.0,0.25640977
2016-02-16,gut_902_3,26,0.01,26.0,0.33846153
2016-02-16,gut_902_5,127,0.11,128.0,0.75625
2016-02-17,gut_902_5,51,0.04,64.0,0.54999999
2016-02-16,gut_903_1,64,0.04,65.0,0.54153845
2016-02-17,gut_903_1,25,0.02,31.0,0.56774192
2016-02-16,gut_907_5,11,0.01,11.0,0.79999998
2016-02-17,gut_907_5,12,0.02,15.0,1.17333331
2016-02-16,gut_908_1,845160,239.79,854735.0,0.24687791
2016-02-17,gut_908_1,649322,196.22,813892.0,0.21215788
2016-02-16,gut_908_2,611,0.08,610.0,0.11540983
2016-02-17,gut_908_2,490,0.07,607.0,0.1014827
2016-02-16,gut_908_3,384943,80.1,389283.0,0.18107135
2016-02-17,gut_908_3,289868,64.11,363331.0,0.15527659
2016-02-16,gut_908_4,369616,76.75,373783.0,0.18069308
2016-02-17,gut_908_4,280161,61.42,351168.0,0.15391379
2016-02-16,gut_908_5,981785,367.02,992908.0,0.32528451
2016-02-17,gut_908_5,749380,287.35,939309.0,0.26920641
2016-02-16,gut_909_1,84392,14.49,85349.0,0.14940069
2016-02-17,gut_909_1,64730,10.58,81134.0,0.11475337
2016-02-16,gut_909_3,55102,11.55,55710.0,0.18244481
2016-02-17,gut_909_3,41892,8.32,52480.0,0.13951219
2016-02-16,gut_909_5,158371,60.25,160165.0,0.33103362
2016-02-17,gut_909_5,119818,44.86,150185.0,0.26285448
2016-02-16,gut_912_1,27994,3.97,28312.0,0.12339644
2016-02-17,gut_912_1,14520,2.42,18201.0,0.11700456
2016-02-16,gut_912_3,15146,2.28,15308.0,0.13106872
2016-02-17,gut_912_3,8024,1.32,10058.0,0.11549016
2016-02-16,gut_912_5,37793,8.13,38224.0,0.18717037
2016-02-17,gut_912_5,20561,5.11,25773.0,0.17447717
2016-02-16,gut_913_1,178,0.12,180.0,0.58666665
2016-02-17,gut_913_1,93,0.08,117.0,0.60170939
2016-02-16,gut_913_3,80,0.04,81.0,0.43456789
2016-02-17,gut_913_3,30,0.02,38.0,0.46315788
2016-02-16,gut_913_4,69,0.03,70.0,0.37714285
2016-02-17,gut_913_4,45,0.02,56.0,0.31428571
2016-02-16,gut_913_5,250,0.26,253.0,0.90434779
2016-02-17,gut_913_5,140,0.15,175.0,0.75428574
2016-02-16,gut_916_1,86110,14.85,87084.0,0.15006201
2016-02-17,gut_916_1,66553,10.87,83423.0,0.11466382
2016-02-16,gut_916_3,56424,11.71,57064.0,0.18058321
2016-02-17,gut_916_3,42625,8.29,53408.0,0.13659377
2016-02-16,gut_916_5,160176,61.17,161990.0,0.33230198
2016-02-17,gut_916_5,121063,43.89,151744.0,0.25452868
2016-02-16,gut_917_1,42093,9.39,42570.0,0.19410853
2016-02-17,gut_917_1,27401,6.29,34347.0,0.16115527
2016-02-16,gut_917_2,194,0.03,182.0,0.14505494
2016-02-17,gut_917_2,132,0.01,152.0,0.05789474
2016-02-16,gut_917_3,62127,11.95,62832.0,0.16736694
2016-02-17,gut_917_3,45835,9.26,57452.0,0.14183667
2016-02-16,gut_917_4,66536,12.93,67290.0,0.16909497
2016-02-17,gut_917_4,47539,9.49,59588.0,0.14014902
2016-02-16,gut_917_5,93935,34.01,94999.0,0.3150433
2016-02-17,gut_917_5,69861,25.74,87567.0,0.25867279
2016-02-16,gut_919_1,698677,97.19,706594.0,0.12104151
2016-02-17,gut_919_1,373821,57.95,468566.0,0.10883419
2016-02-16,gut_919_3,430384,66.96,435215.0,0.13539239
2016-02-17,gut_919_3,237001,41.0,297062.0,0.12145613
2016-02-16,gut_919_5,1024619,221.82,1036226.0,0.18837745
2016-02-17,gut_919_5,575868,141.39,721819.0,0.17237451
2016-02-16,gut_920_1,86679,14.65,87662.0,0.14706486
2016-02-17,gut_920_1,66889,10.52,83844.0,0.11041458
2016-02-16,gut_920_3,56743,11.8,57375.0,0.18098475
2016-02-17,gut_920_3,43014,8.54,53896.0,0.13943892
2016-02-16,gut_920_5,241082,89.3,243814.0,0.32231128
2016-02-17,gut_920_5,182497,66.39,228750.0,0.25540196
2016-02-17,gut_922_5,15,0.01,19.0,0.46315788
2016-02-16,gut_923_1,1900976,443.98,1922510.0,0.20322516
2016-02-17,gut_923_1,1428881,332.39,1791027.0,0.16331591
2016-02-16,gut_923_2,868,0.1,800.0,0.11
2016-02-17,gut_923_2,676,0.08,799.0,0.08811014
2016-02-16,gut_923_3,871988,156.49,881866.0,0.15615888
2016-02-17,gut_923_3,652826,116.05,818281.0,0.1248031
2016-02-16,gut_923_4,836552,148.24,846030.0,0.15419217
2016-02-17,gut_923_4,626793,109.45,785651.0,0.12259387
2016-02-16,gut_923_5,2183687,685.78,2208420.0,0.27326615
2016-02-17,gut_923_5,1633523,500.01,2047531.0,0.21489726
2016-02-16,gut_924_1,6493,0.93,6567.0,0.12462312
2016-02-17,gut_924_1,5526,0.78,6928.0,0.09907621
2016-02-16,gut_924_3,7500,1.0,7585.0,0.11601846
2016-02-17,gut_924_3,6411,0.89,8036.0,0.09746142
2016-02-16,gut_924_5,3882,0.85,3926.0,0.19052471
2016-02-17,gut_924_5,3605,0.78,4519.0,0.15189201
2016-02-16,gut_927_1,451041,114.15,456149.0,0.22021752
2016-02-17,gut_927_1,368648,96.84,462083.0,0.184424
2016-02-16,gut_927_2,216041,34.78,218490.0,0.14008146
2016-02-17,gut_927_2,192211,32.32,240926.0,0.11805118
2016-02-16,gut_927_3,214920,42.12,217352.0,0.17053259
2016-02-17,gut_927_3,172476,35.13,216179.0,0.14300372
2016-02-16,gut_927_4,206795,40.1,209128.0,0.16873876
2016-02-17,gut_927_4,165706,33.33,207694.0,0.1412193
2016-02-16,gut_927_5,511924,166.16,517722.0,0.28243112
2016-02-17,gut_927_5,414791,139.57,519917.0,0.2362331
2016-02-16,gut_928_1,82146,14.36,83076.0,0.15211132
2016-02-17,gut_928_1,64929,10.45,81385.0,0.11299379
2016-02-16,gut_928_3,53853,11.21,54456.0,0.18115176
2016-02-17,gut_928_3,41748,8.29,52327.0,0.1394156
2016-02-16,gut_928_5,154461,59.64,156212.0,0.33597419
2016-02-17,gut_928_5,119267,44.32,149495.0,0.26088899
2016-02-16,gut_929_1,200,0.1,202.0,0.43564357
2016-02-17,gut_929_1,87,0.05,109.0,0.40366973
2016-02-16,gut_929_3,92,0.03,93.0,0.28387096
2016-02-17,gut_929_3,32,0.01,40.0,0.22
2016-02-16,gut_929_4,90,0.03,91.0,0.29010988
2016-02-17,gut_929_4,35,0.02,44.0,0.39999999
2016-02-16,gut_929_5,254,0.16,257.0,0.54785991
2016-02-17,gut_929_5,112,0.08,140.0,0.50285713
2016-02-16,gut_930_1,11,0.0,11.0,0.0
2016-02-16,gut_930_5,43,0.02,43.0,0.40930232
2016-02-17,gut_930_5,35,0.03,44.0,0.59999999
2016-02-16,gut_931_1,73,0.04,74.0,0.47567567
2016-02-17,gut_931_1,64,0.03,80.0,0.32999999
2016-02-16,gut_931_3,86,0.03,87.0,0.30344827
2016-02-17,gut_931_3,104,0.04,130.0,0.27076922
2016-02-16,gut_931_5,64,0.06,65.0,0.81230767
2016-02-17,gut_931_5,63,0.05,79.0,0.55696203
2016-02-16,gut_932_1,417,0.22,422.0,0.45876777
2016-02-17,gut_932_1,197,0.12,247.0,0.42753035
2016-02-16,gut_932_3,599,0.27,606.0,0.39207922
2016-02-17,gut_932_3,369,0.21,463.0,0.39913606
2016-02-16,gut_932_5,363,0.32,367.0,0.76730244
2016-02-17,gut_932_5,254,0.22,318.0,0.60880503
2016-02-16,gut_933_1,16455,2.79,16642.0,0.14753034
2016-02-17,gut_933_1,13878,2.33,17396.0,0.11786617
2016-02-16,gut_933_3,11265,2.04,11384.0,0.15769501
2016-02-17,gut_933_3,9536,1.66,11953.0,0.12221199
2016-02-16,gut_933_4,11541,2.1,11665.0,0.15842262
2016-02-17,gut_933_4,9804,1.84,12288.0,0.13177084
2016-02-16,gut_933_5,34627,12.05,35018.0,0.3028157
2016-02-17,gut_933_5,28841,10.1,36152.0,0.24585086
2016-02-16,gut_935_1,31475,17.42,31829.0,0.48162368
2016-02-17,gut_935_1,18075,10.76,22658.0,0.41790097
2016-02-16,gut_935_3,24618,10.15,24898.0,0.35874366
2016-02-17,gut_935_3,13986,6.29,17531.0,0.31573783
2016-02-16,gut_935_4,24070,9.76,24343.0,0.35282423
2016-02-17,gut_935_4,13696,6.01,17167.0,0.30807947
2016-02-16,gut_935_5,37869,37.27,38298.0,0.85637893
2016-02-17,gut_935_5,23343,22.44,29260.0,0.67488723
2016-02-16,gut_936_1,11819,2.58,11953.0,0.18994394
2016-02-17,gut_936_1,8862,2.29,11108.0,0.18141879
2016-02-16,gut_936_2,30,0.0,30.0,0.0
2016-02-17,gut_936_2,35,0.0,44.0,0.0
2016-02-16,gut_936_3,16834,3.15,17025.0,0.16281939
2016-02-17,gut_936_3,12260,2.67,15367.0,0.15289907
2016-02-16,gut_936_4,16767,3.1,16957.0,0.16087751
2016-02-17,gut_936_4,12390,2.72,15530.0,0.1541275
2016-02-16,gut_936_5,21644,6.73,21889.0,0.27056512
2016-02-17,gut_936_5,15887,5.06,19914.0,0.22360148
2016-02-16,gut_937_1,1029,0.22,1041.0,0.18597502
2016-02-17,gut_937_1,1161,0.25,1455.0,0.15120275
2016-02-16,gut_937_3,1692,0.36,1711.0,0.18515489
2016-02-17,gut_937_3,1699,0.29,2130.0,0.1198122
2016-02-16,gut_937_4,1693,0.34,1712.0,0.17476636
2016-02-17,gut_937_4,1734,0.32,2173.0,0.12959043
2016-02-16,gut_937_5,2186,0.85,2211.0,0.33830847
2016-02-17,gut_937_5,2034,0.57,2550.0,0.19670588
2016-02-16,gut_938_1,16,0.0,16.0,0.0
2016-02-16,gut_938_3,11,0.01,11.0,0.79999998
2016-02-16,gut_938_5,49,0.05,50.0,0.88000001
2016-02-17,gut_938_5,12,0.02,15.0,1.17333331
2016-02-16,gut_940_1,68828,19.13,69609.0,0.24184228
2016-02-17,gut_940_1,52473,15.53,65770.0,0.20779078
2016-02-16,gut_940_3,32964,6.99,33336.0,0.18452123
2016-02-17,gut_940_3,24540,5.68,30761.0,0.16249146
2016-02-16,gut_940_4,31570,6.64,31927.0,0.18301751
2016-02-17,gut_940_4,23670,5.5,29668.0,0.16313874
2016-02-16,gut_949_1,39328,11.63,39773.0,0.2573203
2016-02-17,gut_949_1,30426,9.0,38137.0,0.20767234
2016-02-16,gut_949_4,39041,9.09,39483.0,0.20259859
2016-02-17,gut_949_4,29301,6.63,36727.0,0.15885861
2016-02-16,gut_949_5,45592,16.73,46108.0,0.3193025
2016-02-17,gut_949_5,34067,11.8,42701.0,0.24317932
2016-02-16,gut_950_1,9707,1.95,9816.0,0.17481663
2016-02-17,gut_950_1,6709,1.37,8409.0,0.1433702
2016-02-16,gut_950_3,7663,0.8,7750.0,0.09083871
2016-02-17,gut_950_3,6255,0.69,7840.0,0.07744898
2016-02-16,gut_950_4,7789,0.86,7878.0,0.09606499
2016-02-17,gut_950_4,6184,0.72,7751.0,0.08174429
2016-02-16,gut_950_5,19907,7.41,20132.0,0.32390224
2016-02-17,gut_950_5,14009,5.31,17560.0,0.26610478
2016-02-16,gut_at_m_3_1,831,0.13,835.0,0.13700598
2016-02-17,gut_at_m_3_1,598,0.04,746.0,0.04718499
2016-02-16,gut_at_m_3_3,1505,0.33,1513.0,0.19193656
2016-02-17,gut_at_m_3_3,1093,0.2,1363.0,0.12912693
2016-02-16,gut_at_m_5_1,363,0.16,367.0,0.38365122
